,id,cluster,#move,#stay_move,#unique_loc,radius,area,stay_t,frequency,d_home,center,counts_near_home
0,7589165,0,109,54.5,15,0.42655524844373144,0.0169540565709519,517.3616666666667,2,0.4223657136879004,"(43.18673057731313, -112.34201978055215)",109
1,7589165,1,15,3.0,7,1.247036233659642,0.05399679332136546,41.45166666666667,5,1.068009852381206,"(43.18935121155947, -112.33311811607705)",12
2,7589165,2,6,6.0,3,0.017522248998236144,0,27.028333333333332,1,5.777516933331753,"(43.19866324803787, -112.4109506550846)",0
3,7589165,5,15,7.5,8,0.4346548366657817,0.01660595194746494,170.97,2,7.395484779160721,"(43.248564518346534, -112.35832684693018)",0
4,7589165,7,12,6.0,9,12.488816393381205,0.5177880787123685,99.80402777777778,2,24.558108738010148,"(42.984332069609955, -112.47510146658445)",0
5,7589165,3,9,4.5,6,12.384844598576503,0.7382718864188007,39.334583333333335,2,12.307899264817115,"(43.120262714835505, -112.46799674663431)",0
6,7589165,4,8,8.0,7,14.480434589260593,0.8030999383968748,213.54416666666665,1,5.964280409896162,"(43.16884186171156, -112.41394318620469)",0
7,7589165,6,7,7.0,5,16.204254160682286,0.6987732464715117,124.02527777777777,1,11.86336184201484,"(43.08821779069197, -112.4101200674279)",0
0,7589166,0,25,12.5,12,34.99882291393606,2.7102082216174144,242.50847222222222,2,7.998797044527959,"(37.72986752897303, -85.72630075766627)",0
1,7589166,2,59,29.5,22,2.504014746649979,0.2639436360409586,605.4183333333334,2,57.63453511608051,"(38.22745050633033, -85.69488339169939)",0
2,7589166,3,100,5.2631578947368425,16,0.034324400467787654,0.0028058054380396265,16.7566081871345,19,0.06990868630780968,"(37.71748105941329, -85.81555131959428)",100
3,7589166,4,57,3.1666666666666665,8,0.034728537641536585,0.002351391442761997,10.141805555555557,18,0.036687147269143315,"(37.717740095108105, -85.8157430689866)",57
4,7589166,5,8,8.0,7,0.6274015928801742,0.03680835350786744,11.759166666666667,1,953.1458778102633,"(29.63576365946333, -82.37779380799114)",0
5,7589166,1,6,6.0,4,2.5223432384889524,0,170.08277777777778,1,3.103674187862343,"(37.71459933099078, -85.85102192501903)",0
0,7589167,0,20,20.0,6,0.16133968354289535,0.009694379728467374,507.36583333333334,1,0.4650940863097456,"(33.54809269071306, -84.56760815810091)",20
1,7589167,3,18,18.0,3,0.041519941222889344,0,386.1647222222222,1,0.671297092916572,"(33.546657978007474, -84.56903288162329)",18
2,7589167,4,29,29.0,5,0.04628325893323854,0.000544378452317584,292.4894444444444,1,0.6201971575292107,"(33.5466358317341, -84.56816745990552)",29
3,7589167,5,18,18.0,5,1.0587466164700972,0.038649194385606815,164.1761111111111,1,0.7864514084491335,"(33.552909255707696, -84.55582832015266)",13
4,7589167,7,14,7.0,5,0.7241403171597568,0.038841511796856666,253.53847222222223,2,0.3077826618030315,"(33.55144118135822, -84.56072114701747)",11
5,7589167,9,19,4.75,7,0.6846269809926888,0.0323633460598078,16.137638888888887,4,0.8090886896607673,"(33.553764868815534, -84.55592381176191)",7
6,7589167,1,18,9.0,5,0.24675531489396793,0.010052978142775434,33.57388888888889,2,0.30113168742882856,"(33.54903938802121, -84.56624160724537)",18
7,7589167,2,3,3.0,3,0.021396706987145842,0,2.373611111111111,1,121.43834707583564,"(32.89529993237214, -83.51995214654187)",0
8,7589167,6,24,12.0,5,0.18879194127539192,0.00934798937506374,99.56805555555556,2,0.13900919495564215,"(33.55033925933689, -84.5652734131657)",24
9,7589167,8,20,10.0,5,20.974866272594415,1.1714083819790155,200.59569444444443,2,17.72737994483123,"(33.5806344706555, -84.37600422603934)",17
0,7589168,1,94,5.222222222222222,14,0.3220025744480822,0.0162890034942954,33.97949074074074,18,0.245442326126354,"(40.35091373969326, -111.72294602049328)",94
1,7589168,4,27,1.6875,8,0.199220161279835,0.01522084150161011,3.103246527777778,16,0.1281420549366288,"(40.35193030647701, -111.7225625715946)",27
2,7589168,3,110,36.666666666666664,17,0.27682273858042256,0.06068052439906325,140.12564814814814,3,154.87539793502654,"(41.744249267233684, -111.80991422298487)",0
3,7589168,0,12,6.0,5,13.068620333365132,0.7064853261256916,178.01180555555558,2,162.94806993508922,"(41.81842717174116, -111.72162253574346)",0
4,7589168,2,14,14.0,7,2.1941412323593927,0.1091385261716385,481.0697222222222,1,156.46555538582112,"(41.75932274739023, -111.78514792437088)",0
0,7589171,0,113,6.277777777777778,17,3.3877705650027328,0.4523379270069402,19.274938271604938,18,0.7077128585261238,"(33.63366657972175, -97.31351947803562)",103
1,7589171,2,16,4.0,10,10.360373204015982,0.5722980958606154,78.10159722222221,4,6.828139226501345,"(33.56706490672116, -97.30787846342196)",0
2,7589171,3,44,1.6923076923076923,8,12.919505023431386,1.1309894408774415,3.0729166666666665,26,15.568460231312539,"(33.48804376055876, -97.31232171419744)",3
3,7589171,4,106,3.3125,9,0.049143489835463953,0.0029055712101303767,9.61595486111111,32,14.804689530446609,"(33.49653443476554, -97.29172616856204)",0
4,7589171,6,15,5.0,8,9.893088353016342,0.47974192639389407,47.92962962962963,3,8.134734380415537,"(33.55569463577395, -97.30363509026081)",2
5,7589171,1,6,6.0,3,0.014460011487351513,0,17.67972222222222,1,335.16661969071123,"(31.62258841786402, -94.64473232350879)",0
0,7589184,0,10,3.3333333333333335,6,1.4771477014307879,0.07656993079796824,12.058148148148149,3,1.7230322592017697,"(42.233196717028214, -71.16518102085253)",4
1,7589184,1,54,6.0,11,0.6697686642116556,0.042620635127366885,38.56043209876544,9,0.47065136566577015,"(42.23098782098795, -71.14791598998995)",47
2,7589184,2,18,3.0,6,9.488847064257127,0.6864197770056115,10.395509259259258,6,3.497339397893617,"(42.21064765386421, -71.10972151279611)",0
3,7589184,3,24,6.0,12,0.3044441756880941,0.034540308938291374,44.79375,4,2.3907633428907857,"(42.2443271405206, -71.1631934774296)",0
4,7589184,5,7,7.0,5,30.761032324947106,0.02110165358388108,83.04194444444444,1,114.93261496332026,"(42.38398342453664, -72.5273974999635)",0
5,7589184,6,45,11.25,17,3.329883874814439,0.5361879433075519,152.79055555555556,4,2.584893999281173,"(42.22800138412783, -71.17736460982916)",0
0,7589196,3,84,28.0,16,8.388389666309322,0.39406170689522085,123.34101851851851,3,4.689135582923197,"(36.05514721825197, -115.07372922187542)",59
1,7589196,2,50,16.666666666666668,10,0.022657257090010506,0.0016586996035417656,66.44416666666666,3,850.0414398613648,"(43.61213000477543, -116.15838562881737)",0
2,7589196,4,35,8.75,5,0.016028252681913338,0.0007945908393276359,107.50791666666667,4,8.019409407039262,"(36.051513553425124, -115.14740102206936)",0
3,7589196,7,22,11.0,8,8.175298851294164,0.0013026647828066477,90.83222222222221,2,378.50996751499144,"(33.16233225715362, -117.3324037670646)",0
4,7589196,6,4,4.0,3,0.013013636119953927,0,37.17583333333334,1,368.7410861736021,"(34.07868091558704, -118.362636271816)",0
5,7589196,0,41,41.0,8,71.99120827896094,7.449192986371034,1030.1752777777779,1,300.2854214427449,"(34.39869830067574, -117.72186533607169)",2
6,7589196,5,17,17.0,5,42.569867766103506,0.0007849526606016972,526.7527777777777,1,6.192922208289746,"(36.06835455986284, -115.07959607107075)",0
0,7589197,0,6,3.0,3,24.569802437000316,0,30.481944444444444,2,56.00168421700387,"(33.383911997795934, -112.86345295634071)",0
1,7589197,1,40,4.444444444444445,10,1.8620820447734299,0.16452346563947043,51.17901234567901,9,19.835162986479286,"(33.66911735154369, -112.19897275478844)",0
2,7589197,3,22,5.5,9,23.775742047594967,1.3880787208483187,60.73493055555556,4,17.392429994300194,"(33.503303513602155, -112.08942119872684)",0
3,7589197,5,36,36.0,10,0.6896896757774449,0.0319830727945681,108.31583333333333,1,1412.4873829509922,"(30.39412148272327, -97.74696930089883)",0
4,7589197,7,5,5.0,4,0.017408222819570524,0,12.618333333333334,1,31.297277740005608,"(33.43824746718823, -111.9486327329601)",0
5,7589197,10,52,6.5,7,2.376926546198498,0.015064712336110021,91.18888888888888,8,55.86171886095401,"(33.3879143211296, -112.86306337815181)",0
6,7589197,9,19,19.0,9,12.737009762446997,1.0982788223109916,63.52194444444444,1,908.3196268604736,"(41.66449841734813, -111.84279359614982)",0
7,7589197,11,4,4.0,3,0.952906126122819,0,19.391944444444444,1,382.0934130766197,"(36.06095861499625, -115.07128160824176)",0
8,7589197,2,21,5.25,8,5.702647652067088,0.19754362803147504,63.036249999999995,4,29.465559885772546,"(33.47946724524023, -111.96050998773067)",0
9,7589197,4,11,3.6666666666666665,7,25.500802982248224,1.744093955483644,68.21777777777778,3,11.68819267676632,"(33.6059338276535, -112.30255868966432)",0
10,7589197,6,54,18.0,6,0.019059966713337304,0.0009953905798776117,117.25611111111111,3,0.03483413425218846,"(33.50325874077776, -112.27721180186256)",54
11,7589197,8,7,7.0,5,8.577931279588958,0.0006050707963255388,41.50666666666667,1,194.25801772125803,"(35.249662586861525, -112.23513113629518)",0
0,7589207,5,114,2.7142857142857144,9,0.028826967110130514,0.0018051842757980043,28.420694444444447,42,0.04308287087394201,"(29.89409353277984, -95.473566301215)",114
1,7589207,1,53,1.7666666666666666,7,1.1864996701135946,0.03755653287082547,20.370527777777777,30,1.1314936739955326,"(29.900528446810462, -95.46499630709047)",46
2,7589207,0,28,1.6470588235294117,4,0.020634984160204047,0,3.296813725490196,17,0.03996512894033665,"(29.893697526146447, -95.4737760703411)",28
3,7589207,4,21,21.0,5,0.025619263675419664,0.001168028118104885,102.83166666666666,1,8.166253257535853,"(29.967162602172667, -95.48137016917018)",0
4,7589207,2,47,1.8076923076923077,4,0.017906230876212424,0,10.160459401709403,26,0.045900782611479896,"(29.89369948656597, -95.47367356238261)",47
0,7589210,0,80,26.666666666666668,8,2.302598535364042,0.23219239018204882,767.2525,3,1.9945656319253071,"(39.715171949828886, -104.83002709918746)",77
1,7589210,1,7,3.5,4,3.246759446526572,0,74.7675,2,3.8755696111304516,"(39.69626752994593, -104.83722217194907)",0
2,7589210,2,51,8.5,6,0.06592512178084281,0.005046340878073808,61.756851851851856,6,327.2353564834631,"(39.078259943748336, -108.55513379959348)",0
3,7589210,3,16,3.2,6,0.6361712194193004,0.007472859587418524,15.939055555555555,5,327.20669855663493,"(39.07840453394347, -108.55483805066866)",0
4,7589210,4,11,11.0,5,0.03148988220771898,0.0014998213741830551,30.973055555555554,1,324.57401748099846,"(39.11521457019303, -108.5349752505641)",0
0,7589213,4,52,4.7272727272727275,7,0.018421097325274312,0.0010727148274964468,34.52825757575758,11,26.614189506378384,"(40.052147563432335, -86.48489502063198)",0
1,7589213,2,95,5.9375,6,0.017776400804001787,0.001052771613131278,59.12467013888889,16,0.024620724047210187,"(39.8291888291258, -86.37184943275948)",95
2,7589213,0,4,2.0,3,12.518074614940751,0,47.285555555555554,2,0.008112913814183415,"(39.82896693024032, -86.37208468718946)",2
3,7589213,3,12,3.0,5,2.0426397077862646,0.0007017600540890131,15.6775,4,24.523900682059015,"(40.03627132415911, -86.47028928052498)",1
0,7589215,0,50,10.0,19,4.48941367583075,0.15283496722303352,42.97488888888889,5,417.2540024690921,"(27.905538661299797, -82.52687716769395)",0
1,7589215,1,23,11.5,13,10.436513841307448,0.4292669646481665,64.39847222222222,2,421.21188823861416,"(27.901056506309907, -82.43417053594318)",0
2,7589215,2,58,7.25,19,4.276980375066141,0.15334624105183858,20.092847222222225,8,416.34847310290144,"(27.914300506021185, -82.52694747010779)",0
3,7589215,3,37,12.333333333333334,6,1.1466372316654896,0.000870696617349725,31.379259259259257,3,35.815373820260554,"(31.689172469337503, -84.09707298525798)",0
4,7589215,4,12,6.0,6,0.024343713344604206,0.0012998243291814824,9.710416666666667,2,419.9833426418246,"(27.879159161841777, -82.52663323444462)",0
5,7589215,5,13,4.333333333333333,5,0.017575327356685964,0.0008309555828294801,5.309722222222223,3,422.7998087536838,"(27.929655287569727, -82.32107561073826)",0
6,7589215,6,19,9.5,6,10.794037789294656,0.0008673760973790538,39.528888888888886,2,11.07744834644712,"(31.45891247816023, -84.11395035986484)",0
7,7589215,8,225,56.25,16,5.972878800315902,0.47907243793054094,128.07409722222224,4,5.6308360681319005,"(31.424314675103975, -84.18170712493888)",221
8,7589215,9,21,7.0,11,0.02486843618024898,0.0015453403837780793,6.892685185185186,3,32.38209867121833,"(31.6651658434278, -84.18153981037577)",0
9,7589215,7,48,48.0,17,4.4302624473300405,0.17459446129237105,156.1525,1,574.3668462174315,"(26.62811521256436, -81.84222592639233)",0
0,7589229,0,56,5.090909090909091,13,5.007111799278463,0.17478351987334745,40.51540404040404,11,2040.4416534554587,"(40.73589658171237, -73.93511394173565)",0
1,7589229,2,59,4.916666666666667,12,0.028908437595422297,0.002245723628029955,37.77148148148148,12,2035.8676851144019,"(40.73800549738125, -73.98953145382083)",0
2,7589229,1,99,99.0,16,0.13908500386357067,0.002470618447711398,253.1172222222222,1,0.064338991796108,"(37.6754725780869, -97.35869935999652)",97
0,7589240,3,16,16.0,11,7.585424753972451,0.7290804845351221,769.3741666666666,1,4.9956115208318685,"(39.325371357478865, -94.3856628865862)",0
1,7589240,4,32,4.0,10,1.5167382543856436,0.09317880106579607,33.50045138888889,8,1.1579147413252693,"(39.36894887401603, -94.36785125639125)",27
2,7589240,6,71,11.833333333333334,12,0.03457231750662336,0.0017944033991508948,185.08648148148146,6,0.0497585011492376,"(39.364316126569584, -94.35640965672009)",71
3,7589240,0,6,6.0,5,17.646581265943002,0.7782521519991918,186.02527777777777,1,24.927157174080786,"(39.556473786661144, -94.20714219041356)",0
4,7589240,1,13,13.0,7,11.508521138611819,0.409075601379028,64.2225,1,1979.4984774531872,"(26.141477370584074, -80.10082455223551)",0
5,7589240,5,7,3.5,4,0.3084954187837,0,9.50361111111111,2,6.794355112475503,"(39.41617711991496, -94.31485532288778)",0
0,7589254,6,21,2.625,6,28.681407389393932,1.4378439343921432,22.044756944444444,8,234.77318246999928,"(30.228852430118984, -95.61112385681817)",0
1,7589254,3,81,20.25,10,10.940864836212835,1.6149407103326914,115.86798611111111,4,10.15301312700496,"(32.34442584188426, -95.34068974407289)",76
2,7589254,5,29,5.8,7,1.0736185243355019,0.05297696982252629,16.04988888888889,5,218.92165493884528,"(30.382720899727467, -95.67404418687151)",0
3,7589254,7,35,3.5,7,3.657607097277071,0.16440095020989764,8.49788888888889,10,216.06610031394655,"(30.400073067239255, -95.6174566014256)",0
4,7589254,0,50,3.8461538461538463,11,0.42301345004906354,0.04955181865902189,7.646282051282052,13,213.25369631839177,"(30.4278915509888, -95.63200130769019)",0
5,7589254,2,6,6.0,5,0.01757095000729564,0.0008636387088209026,18.174722222222222,1,887.1178069024872,"(36.1581787951964, -86.77432123687102)",0
6,7589254,4,4,4.0,4,0.01318611731684086,0,19.668333333333333,1,1754.7018261292735,"(40.75837958644466, -111.89221093276547)",0
0,7589274,0,61,30.5,24,0.6306088094491368,0.08284279884475557,103.91277777777778,2,435.6002318046484,"(32.33866666417927, -102.55133544589775)",0
1,7589274,1,11,11.0,5,229.2886229716809,12.021003304055741,60.77972222222222,1,252.3472032963567,"(34.665605039048934, -99.171725901221)",0
2,7589274,2,32,10.666666666666666,12,4.628555528201125,0.13771166220417072,67.05824074074074,3,209.73187963019032,"(34.53507183985409, -97.94339890992737)",0
3,7589274,3,5,5.0,4,25.181340902847474,0,21.05361111111111,1,22.88261354669669,"(32.684845706831105, -97.68028137840172)",0
4,7589274,4,21,4.2,13,0.03530682063897547,0.0024965597883560265,6.677388888888889,5,0.05430536742313707,"(32.648670044698406, -97.92057236966124)",21
5,7589274,5,79,8.777777777777779,19,1.1538354775945951,0.08571129728421202,20.022129629629628,9,1.059394228459785,"(32.63983941021341, -97.92410920040862)",74
6,7589274,6,25,4.166666666666667,10,8.462541322153946,0.04433046949535656,10.854907407407408,6,0.26179597793383574,"(32.65104025413615, -97.9223954565531)",20
7,7589274,7,16,16.0,12,6.516901681432232,0.4176997918333836,46.43472222222222,1,206.0411302192795,"(34.50091068649307, -97.99628441209707)",0
0,7589276,0,114,19.0,19,4.776251915800175,0.2628114995523937,69.32347222222221,6,4.775081407637355,"(41.878833386344155, -71.63889359659464)",82
1,7589276,1,27,3.857142857142857,9,16.601569609390406,0.980353020193889,16.885436507936507,7,7.540485829648976,"(41.849233385199305, -71.69220808134902)",0
2,7589276,2,31,7.75,16,5.551526647710098,0.5885146862615316,36.31527777777777,4,9.270077245488249,"(41.85475339255917, -71.59259897655868)",1
3,7589276,3,5,5.0,4,14.912871974532013,0,12.146944444444445,1,14.891238234697106,"(41.79141443921594, -71.60074246773624)",2
4,7589276,4,6,6.0,6,2.534324426753612,0.0012162595409194554,34.24666666666667,1,13.025813995787889,"(41.833645638297135, -71.55680488734032)",0
5,7589276,5,24,12.0,10,11.099394183762417,0.6482614622726658,137.94305555555556,2,14.488576142375132,"(41.79538496580838, -71.60062541751739)",0
6,7589276,7,33,33.0,16,7.607029151880326,0.6869427483423268,554.7463888888889,1,10.681113689947727,"(41.851218210215904, -71.57352591081674)",0
7,7589276,8,15,15.0,8,0.36472127157039047,0.01822283038673373,200.65722222222223,1,7.623400730737296,"(41.878681298295625, -71.59187969416017)",0
8,7589276,9,34,11.333333333333334,12,0.02800910179754055,0.002296267193384638,85.62425925925926,3,26.450519593097244,"(41.84601551017013, -71.36423630508588)",0
9,7589276,11,20,10.0,13,15.080653210528913,0.8304668871024239,162.385,2,30.5912478089021,"(41.67748831616887, -71.4837708550458)",0
10,7589276,10,9,9.0,7,25.122899005706387,1.2328937177809443,102.97722222222222,1,42.25235770705285,"(41.548896471551345, -71.53363136122682)",0
11,7589276,6,6,6.0,4,0.016328799288079832,0,49.82416666666666,1,0.2631398573847782,"(41.91694976847484, -71.67180227572436)",6
0,7589279,0,62,10.333333333333334,13,2.3435261718398963,0.3038795771711994,85.71296296296298,6,32.874869247602696,"(33.86713842843183, -117.36810591185903)",0
1,7589279,2,11,5.5,6,33.87630850758055,1.6142019575136923,14.694305555555555,2,9.71967576214127,"(33.66486866350903, -117.29598265049147)",0
2,7589279,4,63,10.5,7,20.127610070554915,0.8328320379477272,211.22939814814814,6,21.68297608060094,"(33.75396939177286, -117.36847762134661)",46
3,7589279,1,12,3.0,6,0.07482211899816593,0.0009414457808993029,7.448333333333334,4,31.465533582784595,"(33.85210884145362, -117.37198506285688)",0
4,7589279,3,16,8.0,6,0.01841726866116563,0.0010463882602769385,50.626111111111115,2,324.439834116172,"(36.01311735645223, -115.25454007281556)",0
5,7589279,5,7,7.0,5,0.02254983721563762,0.0005954063050949644,53.37111111111111,1,41.63513020188471,"(33.9269462468051, -117.43931320482511)",0
0,7589291,0,16,4.0,6,0.0220176836777138,0.0010575781164606215,24.14520833333333,4,0.026527010915237206,"(32.8451246862334, -96.62575791468112)",16
1,7589291,1,41,10.25,8,0.8475728512929196,0.051068293307597296,81.21041666666667,4,16.076952123786974,"(32.94769486565809, -96.74721063500697)",0
2,7589291,4,116,16.571428571428573,15,1.6874814250607035,0.4028399638185896,151.70003968253968,7,8.475522047363963,"(32.89762734630551, -96.5603511915002)",0
0,7589300,0,98,98.0,17,1.1806042557317535,0.22342820355560078,473.85305555555556,1,0.8569913309086441,"(34.62268045091283, -86.58222174915552)",95
1,7589300,2,30,15.0,9,1.6680074469815052,0.1806856713624443,149.56902777777776,2,3.8218275506347927,"(34.6462265610231, -86.56554703774707)",0
2,7589300,5,21,7.0,10,2.04880936580832,0.14661432319205286,79.88083333333334,3,1.7734936211520174,"(34.62730456265115, -86.57066842974436)",4
3,7589300,3,22,11.0,12,3.21370954982404,0.17797447947509437,282.01916666666665,2,2.1693177748474497,"(34.61455032974093, -86.5593010939274)",0
4,7589300,1,3,3.0,3,0.532391568426218,0,4.869166666666667,1,178.5664130582932,"(33.21423733817943, -87.5293814926476)",0
5,7589300,4,98,98.0,14,0.02741659875859495,0.0020419242033090632,358.1452777777778,1,1.9914211006158409,"(34.632571332798015, -86.5787920286699)",0
0,7589302,0,38,6.333333333333333,14,0.856371214913438,0.09702650804453399,24.19055555555556,6,119.74795375646453,"(39.44499622168149, -81.44451876277039)",0
1,7589302,1,91,15.166666666666666,16,1.988339203316224,0.013781570468872954,70.5313425925926,6,0.028283895400545968,"(39.26215815202427, -82.81674269613765)",89
2,7589302,2,20,4.0,11,2.4710682846803014,0.09748551588022952,13.794,5,120.26421142889991,"(39.43049984339177, -81.43548209327786)",0
3,7589302,5,39,7.8,20,0.2263341933218559,0.04006649201561447,56.36011111111111,5,119.44408954702244,"(39.449068627245765, -81.44898627276693)",0
4,7589302,4,32,10.666666666666666,10,1.856996004008045,0.08369240822239175,27.941203703703703,3,119.74508897880054,"(39.43901671717084, -81.44330038855722)",0
5,7589302,6,5,5.0,5,0.9868254854793302,0.0005836099284172568,21.201666666666668,1,119.68966645952196,"(39.44764935115859, -81.44577699123671)",0
6,7589302,8,26,13.0,16,27.58377792817715,3.7327273585635545,255.59027777777777,2,181.78782386737532,"(40.760702757924584, -81.96410938314166)",0
7,7589302,9,15,15.0,8,2.691259675740934,0.10310853178974924,319.18111111111114,1,188.9842744934276,"(40.81633984275299, -81.91899266116017)",0
8,7589302,3,14,14.0,11,1.2543298755014012,0.1169106045732684,185.85833333333332,1,195.19633778428928,"(40.869284344220105, -81.89459950486517)",0
0,7589306,0,24,4.8,9,4.109742644421503,0.37996926571948664,46.240611111111114,5,4.012161432181192,"(33.959531837828465, -84.69417854423348)",0
1,7589306,3,37,9.25,11,7.386372454987908,0.3708937015731413,78.68881944444445,4,8.302793699893106,"(33.88541490606874, -84.59794894257709)",4
2,7589306,5,17,8.5,10,0.026155151543719883,0.0017284454942040426,14.77375,2,3.9114171728847076,"(33.92075409718758, -84.71221150829628)",0
3,7589306,7,81,9.0,18,12.285305298440154,1.0967659202268079,118.22253086419752,9,6.87915964509523,"(33.98864167038415, -84.65118044431964)",68
4,7589306,1,9,9.0,5,0.019207645078315422,0.0008333619770340985,16.93,1,26.727676541538173,"(34.0335936066108, -84.41000976406143)",0
5,7589306,6,12,4.0,8,45.30071637961175,2.3879319882070495,32.6387962962963,3,32.25566927564461,"(33.76934669161467, -84.96262370059476)",0
6,7589306,2,16,8.0,9,0.19628459044527258,0.008322928253410977,54.49027777777778,2,0.12467970759866405,"(33.928319580007155, -84.66992589201632)",16
7,7589306,4,61,15.25,9,2.0965085045927956,0.08814629220884333,147.0077777777778,4,750.9111584401159,"(27.442413172831213, -82.4842458878394)",0
8,7589306,8,38,12.666666666666666,12,0.024247021417039015,0.001737890702608516,29.97083333333333,3,5.394301952480091,"(33.977363490644834, -84.67557457230583)",0
9,7589306,9,11,11.0,3,0.011421831666242662,0,51.769444444444446,1,427.95682148298573,"(30.220620015905894, -85.88677039868827)",0
0,7589307,0,69,5.3076923076923075,11,4.516230925922525,0.20780333847338214,28.459999999999997,13,4.278897274927467,"(30.081246229968688, -81.85147159855788)",55
1,7589307,1,27,2.25,9,4.11471879989205,0.3508672589247324,22.001180555555553,12,10.662798360848559,"(30.117190457292736, -81.7997263595087)",0
2,7589307,2,42,7.0,11,4.94180449503886,0.40107711917219635,90.5937037037037,6,14.064695304068408,"(30.111998030542395, -81.75436265797084)",0
3,7589307,3,20,6.666666666666667,11,0.3002443535143381,0.024198701756996586,65.20796296296295,3,30.718017360045426,"(30.29901502262126, -81.73190508901263)",0
4,7589307,4,15,15.0,6,0.01725473896457569,0.0008200508018588854,173.09055555555557,1,30.854690275190954,"(30.30021978594739, -81.73148778674165)",0
0,7589316,0,60,8.571428571428571,18,2.426256104772744,0.29944632259230475,30.392341269841275,7,1.7334214954358034,"(35.861419117073936, -78.58618804768142)",55
1,7589316,1,16,4.0,10,10.04163284477308,0.648772743770824,70.5575,4,15.396718869582571,"(35.86357554308768, -78.74034791248891)",0
2,7589316,3,88,11.0,12,0.025766617158691246,0.0017257223356550175,48.527812499999996,8,13.637069521269412,"(35.91228355063421, -78.70250813586149)",0
3,7589316,4,5,5.0,5,0.028613430040721224,0.0013387972115285324,32.19027777777778,1,327.52988516053915,"(35.94735064269195, -82.20464363574656)",0
4,7589316,5,12,12.0,6,0.8335607742470053,0.0008219624871641028,63.99583333333333,1,936.0914418118673,"(28.10342353755177, -82.45354203873423)",0
5,7589316,2,18,18.0,7,10.64137234325823,0.3844613169003741,2254.636388888889,1,934.3715973091671,"(28.100992175622103, -82.39963434677047)",0
0,7589334,7,31,15.5,7,4.062803355202897,0.18500212116979053,304.56361111111113,2,4.46851371394383,"(32.830847534100506, -97.04352461642608)",6
1,7589334,2,52,13.0,10,0.4788955294597527,0.04446434843911371,83.40965277777778,4,0.2762982379214662,"(32.804978050672645, -97.07621081694185)",46
2,7589334,6,20,20.0,8,0.9232234504471588,0.05012716920464141,105.85472222222222,1,1.5530837403762043,"(32.81460130571809, -97.068746138874)",7
3,7589334,8,33,16.5,11,6.805245476209067,0.6742127187304843,113.39194444444445,2,3.639160842519401,"(32.78205727978962, -97.04808254507887)",27
4,7589334,1,69,17.25,10,0.16817030330778548,0.00832512686491632,108.37020833333334,4,0.0877458162004496,"(32.8037890569406, -97.07801159080614)",69
5,7589334,0,24,24.0,8,0.610900058165707,0.040428153441686814,185.61194444444445,1,0.42233221234071533,"(32.80543732976451, -97.07453439626751)",19
6,7589334,4,25,12.5,7,0.7474817233369297,0.04489178558865199,58.425,2,0.4986339099640073,"(32.805821185339155, -97.07385295590397)",23
7,7589334,3,26,26.0,10,0.913261326255284,0.03655626854169924,160.67527777777778,1,0.6914877392401974,"(32.808519223335765, -97.07459091515528)",19
8,7589334,5,37,37.0,11,0.9491421909301704,0.04971254519411578,241.96083333333334,1,0.2936916928347074,"(32.80190126956958, -97.07514249870175)",27
0,7589347,1,71,3.0869565217391304,4,0.029404905818651773,0,12.269202898550725,23,0.04502673793951142,"(35.68759510666332, -88.91299283268296)",71
1,7589347,0,94,5.222222222222222,5,0.016449312919479715,0.0006598046149692127,96.71558641975308,18,0.05445101829352477,"(35.68751599297781, -88.91290841512024)",94
2,7589347,2,78,4.875,5,0.02525944157047753,0.0007199146872008016,26.17508680555556,16,0.06290205392881978,"(35.68759715793282, -88.91348897170376)",78
3,7589347,3,15,1.875,4,0.025108149415690735,0,5.415868055555556,8,0.0811086333073448,"(35.687313869981296, -88.9133048084303)",15
0,7589351,0,82,5.857142857142857,13,0.392734904248671,0.06766223919159185,33.967321428571424,14,830.2421368466796,"(42.117900756565625, -76.01521874585309)",0
1,7589351,6,25,6.25,11,25.335337172433643,1.2311835999622611,156.49909722222222,4,808.3277965198741,"(41.919214924113504, -76.00710702255216)",0
2,7589351,7,21,5.25,11,1.3887078653900415,0.10141229440708283,92.82194444444444,4,829.938490817295,"(42.11512154735257, -76.01474082666961)",0
3,7589351,5,59,5.9,15,1.1189562433495264,0.11524948712949187,44.86508333333334,10,830.8302948525609,"(42.12320265338807, -76.01503665481644)",0
4,7589351,2,5,2.5,3,0.013967004202040272,0,4.8822222222222225,2,829.3707846021995,"(42.11053833226859, -76.02221477548315)",0
5,7589351,1,6,6.0,4,0.02500369389813937,0,14.165277777777778,1,822.0323766522341,"(42.05145461502292, -76.12665017816406)",0
6,7589351,3,62,62.0,17,0.0530910868574329,0.004884582974034917,156.42194444444445,1,0.05482938097071941,"(34.68351719436454, -76.90712184563397)",62
7,7589351,4,9,9.0,8,91.249190224315,3.787919108322654,20.966666666666665,1,68.35518010446906,"(35.26618382587873, -77.14788478535262)",6
0,7589352,5,54,9.0,7,0.018753990584679133,0.0010774457847585067,126.77231481481482,6,1.0921694045603536,"(35.46161586868575, -86.78120861806676)",0
1,7589352,3,80,6.153846153846154,5,0.016513494243881748,0.0005579464825202733,30.78931623931624,13,0.04201803399507358,"(35.4660446862427, -86.7915392949126)",80
2,7589352,1,3,3.0,3,0.016518500646152644,0,20.371388888888887,1,2.103076829734262,"(35.454472596031714, -86.81040910269917)",0
